date,PM10,PM25,SO2,NO2,O3
2020-01-01,20.48,15.73,19.71,36.37,64.26
2020-01-02,77.82,68.6,15.17,62.94,34.55
2020-01-03,60.62,54.66,14.33,54.66,40.25
2020-01-04,9.73,6.76,4.26,14.91,67.12
2020-01-05,13.55,10.24,5.34,49.86,71.36
2020-01-06,19.06,16.19,6.04,37.43,48.87
2020-01-07,26.28,22.9,8.81,54.44,49.26
2020-01-08,22.16,18.39,7.48,52.85,29.07
2020-01-09,19.91,16.6,6.9,40.82,29.48
2020-01-10,25.94,20.38,5.07,38.37,37.07
2020-01-11,7.46,6.05,4.31,21.4,51.64
2020-01-12,21.41,17.44,9.78,37.93,48.22
2020-01-13,27.07,22.02,8.46,53.22,44.59
2020-01-14,32.21,26.45,6.93,43.31,28.26
2020-01-15,31.25,23.43,8.18,43.36,32.87
2020-01-16,41.74,32.05,9.58,76.89,38.07
2020-01-17,94.68,87.35,30.48,60.37,39.1
2020-01-18,30.93,26.92,7.21,41.29,41.52
2020-01-19,29.42,26.0,5.91,36.55,39.46
2020-01-20,29.4,21.93,6.08,64.44,45.34
2020-01-21,35.12,28.6,7.38,56.72,37.84
2020-01-22,24.22,21.06,6.78,36.22,32.72
2020-01-23,26.48,22.36,7.32,54.17,42.43
2020-01-24,61.06,53.75,11.58,64.41,37.87
2020-01-25,50.99,47.13,7.88,43.28,32.35
2020-01-26,91.72,86.09,15.8,45.29,37.18
2020-01-27,60.55,51.21,13.99,55.19,28.26
2020-01-28,25.36,19.54,6.33,43.53,52.02
2020-01-29,9.02,5.26,3.8,32.42,64.37
2020-01-30,10.73,7.72,4.59,46.42,62.3
2020-01-31,9.86,6.91,4.48,38.58,68.0
2020-02-01,8.92,5.8,4.78,29.55,57.03
2020-02-02,7.74,5.87,3.06,35.07,78.78
2020-02-03,6.59,5.04,8.5,49.76,59.12
2020-02-04,8.22,6.44,2.28,65.58,66.55
2020-02-05,10.93,7.56,5.2,51.32,69.04
2020-02-06,20.62,13.95,4.44,27.07,54.52
2020-02-07,17.72,14.94,5.31,38.71,55.95
2020-02-08,47.72,42.29,12.17,43.47,54.62
2020-02-09,32.17,27.44,7.75,38.99,73.7
2020-02-10,9.43,5.98,2.35,28.3,85.53
2020-02-11,7.97,3.99,5.26,17.61,79.87
2020-02-12,9.92,4.66,1.87,65.79,78.89
2020-02-13,16.6,11.11,6.64,42.41,69.53
2020-02-14,17.13,13.31,4.48,35.52,56.61
2020-02-15,26.68,23.34,5.91,44.27,58.73
2020-02-16,14.38,11.16,5.59,22.09,75.17
2020-02-17,15.51,8.78,12.28,54.28,80.28
2020-02-18,11.83,5.51,3.6,32.09,74.06
2020-02-19,11.11,7.02,4.24,35.93,61.58
2020-02-20,12.41,12.85,4.305,65.75,64.88
2020-02-21,13.71,8.57,4.37,34.78,73.77
2020-02-22,14.25,9.4,4.92,27.79,69.36
2020-02-23,5.66,4.33,3.86,29.37,82.0
2020-02-24,11.87,7.01,5.88,55.33,83.41
2020-02-25,9.76,6.31,3.92,38.35,58.26
2020-02-26,9.12,5.86,3.33,33.81,71.94
2020-02-27,14.04,11.69,9.05,70.84,67.35
2020-02-28,19.35,16.76,5.38,38.78,65.44
2020-02-29,16.67,11.28,13.13,29.72,70.86
2020-03-01,13.8,9.07,11.6,40.5,79.42
2020-03-02,26.04,19.31,8.31,68.52,59.98
2020-03-03,27.07,22.37,11.15,52.05,49.54
2020-03-04,20.24,13.96,7.09,72.04,75.26
2020-03-05,27.74,21.41,17.68,51.39,72.19
2020-03-06,20.01,15.09,17.53,68.8,71.09
2020-03-07,11.83,10.68,3.85,16.65,64.78
2020-03-08,21.76,18.67,7.17,47.32,89.51
2020-03-09,27.88,22.24,12.44,42.16,74.06
2020-03-10,19.12,12.93,6.93,46.57,69.76
2020-03-11,9.49,5.32,4.87,44.53,80.07
2020-03-12,11.57,6.27,4.69,24.48,73.69
2020-03-13,11.24,5.57,5.39,33.73,80.91
2020-03-14,12.35,9.42,6.82,61.83,86.48
2020-03-15,30.02,26.45,12.95,37.2,86.9
2020-03-16,23.69,12.67,10.17,57.68,77.65
2020-03-17,50.21,36.61,13.32,88.19,83.32
2020-03-18,40.38,29.62,9.5,46.19,92.33
2020-03-19,48.88,36.11,8.6,67.62,68.96
2020-03-20,39.53,32.99,7.23,32.84,47.72
2020-03-21,11.77,8.37,4.13,20.75,72.8
2020-03-22,13.92,10.53,6.29,51.39,76.13
2020-03-23,18.3,14.31,8.03,35.57,78.18
2020-03-24,30.88,23.52,9.55,43.49,89.85
2020-03-25,34.96,23.9,9.25,37.24,100.83
2020-03-26,40.49,29.65,15.78,64.35,91.27
2020-03-27,64.54,44.55,54.84,56.42,95.04
2020-03-28,57.24,42.76,18.77,48.55,118.28
2020-03-29,37.63,31.06,5.82,12.83,92.58
2020-03-30,8.71,4.97,6.81,23.13,78.57
2020-03-31,14.65,10.81,4.75,45.84,70.85
2020-04-01,28.2,20.79,8.71,53.36,88.24
2020-04-02,39.04,28.27,8.99,88.58,104.64
2020-04-03,31.05,19.75,8.02,25.89,97.54
2020-04-04,31.21,23.33,10.69,53.36,102.51
2020-04-05,39.92,33.11,10.81,46.05,112.98
2020-04-06,35.11,22.45,19.21,40.12,122.91
2020-04-07,42.56,20.71,7.72,98.18,131.18
2020-04-08,30.98,15.92,22.98,66.86,123.13
2020-04-09,39.55,21.53,9.1,60.34,133.56
2020-04-10,15.71,7.98,6.34,71.86,98.28
2020-04-11,31.04,20.71,9.13,65.01,110.08
2020-04-12,22.98,16.02,17.11,21.86,117.47
2020-04-13,14.3,8.26,7.43,15.86,105.06
2020-04-14,9.64,4.86,5.31,21.29,90.92
2020-04-15,20.96,9.61,11.95,20.85,102.24
2020-04-16,27.42,13.03,9.34,56.38,120.01
2020-04-17,25.22,14.58,7.14,56.52,108.24
2020-04-18,24.72,13.26,14.32,62.8,124.06
2020-04-19,17.53,9.3,8.94,33.38,103.78
2020-04-20,16.11,8.48,6.98,24.44,105.77
2020-04-21,25.07,11.25,7.27,29.49,110.5
2020-04-22,31.19,17.43,12.86,55.06,117.33
2020-04-23,36.84,17.46,20.56,72.84,124.45
2020-04-24,40.68,19.04,7.85,66.8,141.39
2020-04-25,18.34,10.48,6.81,17.83,131.75
2020-04-26,12.89,8.56,6.55,25.75,107.24
2020-04-27,20.36,10.91,10.17,32.34,119.57
2020-04-28,18.2075,14.37,5.38,97.38,133.16
2020-04-29,16.055,26.13,0.42,97.98,97.79
2020-04-30,13.9025,22.14,4.51,55.78,98.03
2020-05-01,11.75,8.86,4.78,32.35,83.36
2020-05-02,9.28,6.45,4.05,24.18,88.3
2020-05-03,9.51,7.21,3.21,35.71,87.48
2020-05-04,17.44,12.38,4.73,100.61,90.5
2020-05-05,8.36,5.3,3.12,17.9,94.82
2020-05-06,8.56,5.01,2.99,27.91,90.98
2020-05-07,13.73,8.56,3.4,33.01,94.94
2020-05-08,26.77,17.82,5.19,85.26,120.86
2020-05-09,23.48,16.59,5.27,62.96,148.05
2020-05-10,18.85,13.86,7.66,34.68,116.35
2020-05-11,17.54,12.89,3.31,44.79,93.08
2020-05-12,6.48,3.45,3.17,25.02,78.95
2020-05-13,14.8,8.91,14.03,32.64,88.73
2020-05-14,17.79,14.43,3.5,36.72,100.02
2020-05-15,15.26,11.34,5.29,43.66,98.3
2020-05-16,13.06,7.3,5.99,43.55,105.98
2020-05-17,16.55,12.17,6.65,37.7,110.14
2020-05-18,13.27,6.72,4.34,81.71,109.92
2020-05-19,18.96,10.36,5.27,44.35,120.7
2020-05-20,11.89,7.42,3.12,47.12,104.25
2020-05-21,12.88,6.95,4.09,44.0,101.52
2020-05-22,17.0,8.17,7.49,41.06,112.59
2020-05-23,14.86,10.76,11.3,30.48,98.62
2020-05-24,10.1,5.22,3.63,14.94,84.41
2020-05-25,6.95,4.38,3.52,18.79,77.27
2020-05-26,12.49,8.55,2.94,54.24,73.72
2020-05-27,17.09,12.23,3.95,84.75,104.29
2020-05-28,14.98,9.17,4.03,59.05,60.06
2020-05-29,10.22,4.23,3.14,27.31,91.23
2020-05-30,11.88,4.6,3.01,21.39,83.22
2020-05-31,13.61,5.82,3.89,26.13,84.39
2020-06-01,18.95,5.92,3.23,49.11,102.82
2020-06-02,10.41,4.64,2.99,35.64,74.04
2020-06-03,15.11,7.68,79.04,42.58,105.79
2020-06-04,18.2,9.14,6.05,28.27,126.0
2020-06-05,12.85,9.29,3.57,33.24,87.63
2020-06-06,7.59,3.66,4.0,25.1,70.78
2020-06-07,8.06,5.31,3.11,17.57,64.83
2020-06-08,9.14,5.13,2.66,43.67,74.06
2020-06-09,10.44,5.82,3.06,19.62,101.11
2020-06-10,16.24,11.07,3.38,35.18,93.69
2020-06-11,25.23,20.55,6.62,32.92,101.18
2020-06-12,20.49,13.57,4.56,36.46,119.44
2020-06-13,28.8,16.92,2.8,33.58,95.13
2020-06-14,16.29,9.14,2.84,22.78,97.68
2020-06-15,13.7,7.41,10.69,22.73,99.08
2020-06-16,12.37,6.03,5.9,70.62,100.2
2020-06-17,17.43,8.99,4.57,64.97,124.72
2020-06-18,19.96,13.42,2.91,28.07,112.04
2020-06-19,15.37,11.37,2.62,20.27,88.12
2020-06-20,8.81,5.6,2.4,52.51,71.42
2020-06-21,8.17,5.11,2.42,8.38,69.69
2020-06-22,17.88,8.06,2.64,26.61,89.76
2020-06-23,10.96,4.94,2.93,31.82,85.72
2020-06-24,11.64,7.59,2.6,25.26,46.39
2020-06-25,17.18,11.21,4.08,30.94,100.02
2020-06-26,18.31,11.15,3.95,24.03,97.87
2020-06-27,20.56,10.67,14.17,21.43,118.67
2020-06-28,15.19,8.02,3.14,42.81,109.36
2020-06-29,13.81,7.84,45.29,36.44,57.58
2020-06-30,16.22,6.0,6.13,25.17,100.77
2020-07-01,12.83,4.95,9.31,28.46,89.32
2020-07-02,10.53,5.35,4.01,26.19,78.32
2020-07-03,12.96,7.09,2.55,29.31,85.87
2020-07-04,15.2,8.2,12.02,108.33,103.8
2020-07-05,11.03,5.0,12.65,21.41,94.35
2020-07-06,14.98,4.84,3.06,24.03,85.56
2020-07-07,12.91,5.11,4.02,31.3,81.27
2020-07-08,12.28,5.96,4.78,23.17,68.03
2020-07-09,15.87,8.98,5.47,28.75,74.27
2020-07-10,18.0,6.95,6.17,33.88,101.13
2020-07-11,6.83,3.41,2.7,18.93,88.42
2020-07-12,9.15,5.83,2.98,37.15,69.97
2020-07-13,8.13,3.51,3.32,28.56,70.54
2020-07-14,11.49,4.84,19.38,29.23,93.03
2020-07-15,17.35,7.92,12.53,24.36,104.37
2020-07-16,9.52,5.66,3.15,29.21,86.58
2020-07-17,9.79,5.11,3.35,38.96,69.96
2020-07-18,15.89,10.24,2.94,57.86,100.57
2020-07-19,19.08,13.21,3.89,40.55,106.02
2020-07-20,17.82,10.54,34.6,37.81,92.28
2020-07-21,15.02,7.39,3.27,34.47,88.89
2020-07-22,9.58,4.11,3.4,62.19,86.7
2020-07-23,14.46,6.18,3.3,58.25,95.06
2020-07-24,20.8,10.96,24.67,48.09,118.79
2020-07-25,16.6,9.45,13.97,46.23,107.18
2020-07-26,17.96,10.0,3.4,31.1,93.45
2020-07-27,9.83,4.92,11.52,63.82,89.8
2020-07-28,19.22,6.94,23.52,29.92,99.98
2020-07-29,16.37,6.92,3.08,60.15,97.64
2020-07-30,18.79,7.62,4.09,57.7,105.62
2020-07-31,17.36,5.94,7.66,71.37,88.53
2020-08-01,13.82,6.48,3.65,45.05,83.58
2020-08-02,19.76,10.41,7.58,117.11,89.71
2020-08-03,10.1,6.23,2.79,31.71,99.21
2020-08-04,10.16,5.5,2.65,17.41,37.6
2020-08-05,12.64,5.01,3.48,50.03,78.02
2020-08-06,14.65,7.67,9.06,38.29,95.85
2020-08-07,33.17,19.93,5.6,50.38,127.01
2020-08-08,37.63,23.94,4.45,51.91,129.31
2020-08-09,32.85,22.04,3.71,55.89,122.72
2020-08-10,26.69,15.42,3.74,45.3,109.43
2020-08-11,23.0,12.45,3.19,77.36,103.97
2020-08-12,22.06,8.65,3.99,29.9,114.43
2020-08-13,26.42,11.48,7.24,62.89,147.36
2020-08-14,27.15,14.33,3.79,29.7,124.99
2020-08-15,21.87,13.92,4.99,16.08,106.16
2020-08-16,21.11,11.49,4.46,18.16,106.92
2020-08-17,20.5,11.29,7.38,57.79,132.89
2020-08-18,17.05,11.6,3.97,21.58,106.38
2020-08-19,20.1,13.99,4.47,66.39,96.81
2020-08-20,18.17,10.87,7.95,34.14,119.85
2020-08-21,19.21,10.08,3.37,30.67,119.69
2020-08-22,14.94,7.78,3.05,24.09,91.62
2020-08-23,10.34,5.31,5.18,21.84,88.28
2020-08-24,10.22,4.14,6.62,49.29,79.97
2020-08-25,12.64,5.38,8.18,38.1,91.75
2020-08-26,18.65,6.11,3.39,66.68,79.11
2020-08-27,15.31,4.09,68.14,68.34,75.56
2020-08-28,15.98,5.49,4.18,37.68,88.14
2020-08-29,8.38,4.7,3.31,31.83,73.46
2020-08-30,10.69,7.61,3.01,25.0,48.2
2020-08-31,8.77,4.97,3.22,53.17,71.96
2020-09-01,10.79,7.02,25.68,21.41,41.07
2020-09-02,8.31,3.76,5.88,46.3,65.91
2020-09-03,12.08,8.07,5.31,64.89,80.12
2020-09-04,17.29,8.37,4.21,60.85,46.81
2020-09-05,14.56,8.67,3.57,46.82,68.88
2020-09-06,11.66,7.03,3.71,53.38,69.85
2020-09-07,13.02,7.22,4.83,69.75,69.5
2020-09-08,17.75,8.42,4.31,44.85,90.84
2020-09-09,21.89,10.32,5.73,55.09,101.84
2020-09-10,11.46,5.91,6.58,63.28,83.86
2020-09-11,17.77,9.53,6.96,41.65,76.84
2020-09-12,17.03,9.74,3.97,45.7,76.58
2020-09-13,20.4,12.36,4.94,87.91,102.99
2020-09-14,28.3,15.96,6.4,69.42,111.42
2020-09-15,32.84,23.0,11.4,38.73,110.93
2020-09-16,34.13,19.84,7.62,39.02,106.28
2020-09-17,18.59,8.22,4.2,63.1,81.71
2020-09-18,15.75,6.36,6.35,61.43,64.24
2020-09-19,22.1,11.77,10.56,44.66,81.61
2020-09-20,21.75,12.91,6.1,37.65,83.41
2020-09-21,28.39,14.32,7.57,69.6,97.13
2020-09-22,39.12,17.84,7.3,34.12,100.63
2020-09-23,32.1,14.18,5.49,44.59,92.72
2020-09-24,27.05,15.36,4.84,60.61,89.8
2020-09-25,17.36,10.76,6.02,42.87,52.64
2020-09-26,7.75,5.56,3.79,30.27,38.5
2020-09-27,5.69,3.76,4.12,22.7,44.7
2020-09-28,13.15,10.01,14.12,38.67,29.54
2020-09-29,24.74,20.26,3.36,35.23,16.05
2020-09-30,22.94,17.16,3.13,19.96,45.49
2020-10-01,33.09,19.33,3.04,25.31,33.24
2020-10-02,19.41,14.12,4.26,21.54,35.1
2020-10-03,18.34,10.58,7.28,18.02,75.2
2020-10-04,9.22,5.06,5.11,31.29,67.88
2020-10-05,9.373333333333333,5.1466666666666665,4.45,37.53,57.67666666666666
2020-10-06,9.526666666666667,5.233333333333333,3.79,43.769999999999996,47.47333333333333
2020-10-07,9.68,5.32,3.13,50.01,37.27
2020-10-08,12.91,7.25,4.38,40.01,44.38
2020-10-09,12.3,7.04,3.89,40.57,40.74
2020-10-10,15.13,10.76,3.2,26.96,32.25
2020-10-11,19.68,13.6,8.38,59.79,53.46
2020-10-12,10.24,7.1,3.21,48.57,51.71
2020-10-13,19.03,15.9,2.9,28.7,42.75
2020-10-14,9.41,7.61,13.18,27.68,52.68
2020-10-15,20.91,16.78,3.45,29.44,21.44
2020-10-16,23.99,20.23,4.07,29.28,27.04
2020-10-17,14.97,12.52,2.68,17.89,31.94
2020-10-18,10.89,8.75,3.95,10.97,51.62
2020-10-19,18.66,14.45,5.31,52.92,49.05
2020-10-20,25.35,18.99,10.59,31.49,55.5
2020-10-21,23.12,15.44,5.55,49.78,60.9
2020-10-22,31.39,17.17,4.69,58.47,46.35
2020-10-23,33.68,18.2,4.19,58.8,49.31
2020-10-24,24.05,17.01,4.31,54.95,50.78
2020-10-25,33.3,28.7,12.84,29.97,35.76
2020-10-26,23.31,17.55,12.96,50.12,36.38
2020-10-27,18.83,11.7,5.22,40.4,32.17
2020-10-28,14.56,9.12,4.66,36.85,42.69
2020-10-29,15.47,8.38,4.51,30.7,39.67
2020-10-30,12.45,8.43,4.2,37.4,34.62
2020-10-31,15.0,11.86,8.64,26.69,38.06
2020-11-01,33.25,29.46,6.71,28.39,23.82
2020-11-02,16.67,10.86,4.6,30.41,12.5
2020-11-03,24.32,14.77,6.09,57.4,40.54
2020-11-04,27.53,19.11,5.29,46.24,35.32
2020-11-05,21.84,13.41,8.16,42.09,43.89
2020-11-06,19.8,13.99,6.79,30.36,39.24
2020-11-07,41.95,36.75,9.24,38.13,32.16
2020-11-08,43.37,38.91,5.73,46.02,20.07
2020-11-09,38.71,35.79,8.09,28.19,19.31
2020-11-10,43.39,39.05,10.57,41.49,23.16
2020-11-11,31.26,27.77,7.09,27.82,25.76
2020-11-12,32.3,24.47,7.31,40.95,23.1
2020-11-13,40.59,29.49,7.0,52.79,26.0
2020-11-14,42.06,33.02,6.86,36.66,10.52
2020-11-15,24.79,20.62,4.88,27.92,41.94
2020-11-16,24.5,15.96,7.69,44.2,33.54
2020-11-17,21.5,14.72,6.05,53.98,25.85
2020-11-18,22.37,15.53,5.96,41.61,35.12
2020-11-19,16.94,10.33,4.56,42.4,45.29
2020-11-20,19.634,12.39,4.28,50.23,56.49
2020-11-21,22.328000000000003,23.79,7.7875,58.51,44.32
2020-11-22,25.022000000000002,15.66,11.294999999999998,51.66,53.32
2020-11-23,21.68,13.83,14.802499999999998,67.26,39.15
2020-11-24,30.41,19.91,18.31,58.42,42.16
2020-11-25,54.45,44.19,13.88,57.36,19.88
2020-11-26,63.37,50.05,11.48,42.86,16.3
2020-11-27,36.87,32.95,7.73,36.53,17.93
2020-11-28,21.93,18.86,5.83,33.52,36.35
2020-11-29,16.53,15.43,4.53,19.85,34.26
2020-11-30,25.1,22.09,9.34,53.83,23.83
2020-12-01,35.94,30.3,10.54,43.79,27.07
2020-12-02,70.62,64.87,25.82,54.95,19.21
2020-12-03,79.86,74.28,28.18,48.64,14.17
2020-12-04,36.49,33.15,31.91,46.02,33.83
2020-12-05,19.92,16.0,17.61,32.38,55.15
2020-12-06,18.9,16.17,6.81,18.34,59.56
2020-12-07,30.65,25.25,11.74,44.47,44.68
2020-12-08,46.76,41.87,10.13,41.89,15.41
2020-12-09,39.72,36.95,10.59,28.55,21.64
2020-12-10,36.71,33.43,9.75,24.28,24.56
2020-12-11,49.22,44.97,22.73,41.33,11.61
2020-12-12,59.35,56.07,15.11,37.99,8.16
2020-12-13,85.13,80.61,12.89,34.27,7.73
2020-12-14,54.31,48.45,11.4,42.3,14.88
2020-12-15,45.06,39.58,8.82,56.03,12.64
2020-12-16,40.66,34.01,10.8,69.54,9.14
2020-12-17,42.77,38.02,15.68,37.61,14.75
2020-12-18,30.83,25.1,7.89,50.75,14.27
2020-12-19,32.75,29.61,9.85,36.03,18.81
2020-12-20,30.12,28.15,9.87,30.22,23.33
2020-12-21,36.76,30.74,11.25,48.07,13.21
2020-12-22,15.72,13.5,8.4,68.86,17.3
2020-12-23,19.78,16.57,7.92,49.76,32.97
2020-12-24,8.41,6.2,4.76,23.18,53.81
2020-12-25,4.96,4.57,3.27,46.46,56.41
2020-12-26,10.79,7.56,5.85,23.94,63.02
2020-12-27,15.0,12.3,10.76,18.03,58.78
2020-12-28,17.22,13.81,8.53,36.29,40.3
2020-12-29,14.01,10.03,11.94,97.28,57.4
2020-12-30,55.27,46.27,10.48,71.88,30.01
2020-12-31,55.87,52.3,11.65,49.65,20.63
2021-01-01,46.9,43.64,23.28,35.37,22.08
2021-01-02,63.06,58.51,12.04,31.88,7.26
2021-01-03,62.38,58.35,7.07,24.98,15.85
2021-01-04,65.95,60.76,7.63,22.64,9.78
2021-01-05,21.76,20.24,4.81,24.7,17.29
2021-01-06,26.89,24.0,9.94,34.68,21.26
2021-01-07,17.54,15.15,6.59,34.4,28.76
2021-01-08,22.88,19.05,9.35,46.68,29.19
2021-01-09,18.64,16.63,17.24,26.05,24.53
2021-01-10,19.13,17.5,7.0,23.77,22.56
2021-01-11,33.49,28.68,8.69,40.15,19.04
2021-01-12,21.76,15.55,7.94,54.83,39.86
2021-01-13,11.53,8.32,39.06,59.13,64.3
2021-01-14,16.28,14.55,5.55,28.13,55.01
2021-01-15,17.568,15.296000000000001,7.164,33.78,52.542
2021-01-16,18.856,16.042,8.778,39.43,50.074
2021-01-17,20.144,16.788,10.392,45.08,47.606
2021-01-18,32.25,28.615000000000002,8.11,42.019999999999996,38.62
2021-01-19,22.72,18.28,13.62,56.38,42.67
2021-01-20,20.09,14.28,12.23,66.78,49.86
2021-01-21,28.24,22.3,12.14,64.62,55.54
2021-01-22,22.62,16.62,9.03,47.93,56.25
2021-01-23,21.47,17.96,9.58,47.5,56.62
2021-01-24,16.11,15.36,8.94,31.41,59.11
2021-01-25,14.5,12.59,6.18,43.63,49.46
2021-01-26,26.1,19.38,12.71,58.87,47.87
2021-01-27,21.85,16.51,39.15,57.87,49.35
2021-01-28,31.71,22.98,8.27,65.32,33.34
2021-01-29,20.44,15.38,11.03,44.62,50.72
2021-01-30,26.75,24.66,6.33,47.43,52.09
2021-01-31,43.99,40.64,9.36,49.32,62.44
2021-02-01,73.45,69.04,52.78,74.79,56.29
2021-02-02,56.96,50.46,23.38,68.53,40.85
2021-02-03,20.06,15.79,8.43,79.38,30.73
2021-02-04,14.62,12.64,5.16,46.95,61.39
2021-02-05,31.6,27.66,7.48,22.38,51.11
2021-02-06,26.26,21.64,20.51,16.86,60.21
2021-02-07,34.39,19.44,16.0,8.79,62.46
2021-02-08,32.33,25.16,9.88,40.39,59.87
2021-02-09,56.26,49.39,11.0,50.1,52.3
2021-02-10,54.35,48.82,10.23,38.42,58.15
2021-02-11,37.95,34.62,7.65,55.55,64.29
2021-02-12,33.29,28.91,8.66,60.6,69.56
2021-02-13,18.63,16.37,6.81,20.55,78.16
2021-02-14,21.18,19.23,8.99,36.61,78.04
2021-02-15,50.28,43.62,24.95,67.87,61.28
2021-02-16,53.47,46.43,18.66,85.22,63.94
2021-02-17,32.42,27.69,9.7,82.93,38.66
2021-02-18,35.46,26.22,12.9,71.53,49.76
2021-02-19,41.48,32.82,20.26,107.18,37.59
2021-02-20,46.25,39.25,10.22,50.01,60.02
2021-02-21,32.35,28.05,6.92,33.66,59.42
2021-02-22,45.0,35.81,13.2,97.5,29.14
2021-02-23,90.46,51.45,11.91,92.05,13.91
2021-02-24,98.04,58.01,13.46,76.12,35.48
2021-02-25,111.66,59.9,25.14,74.31,35.8
2021-02-26,60.71,41.38,12.13,80.75,49.084999999999994
2021-02-27,14.16,11.16,5.03,11.08,62.37
2021-02-28,16.06,13.25,5.21,17.84,66.23
2021-03-01,27.56,20.8,52.2,35.2,50.01
2021-03-02,52.92,36.74,8.56,81.29,31.89
2021-03-03,76.3,61.27,8.91,75.4,44.57
2021-03-04,51.98,38.91,15.64,42.64,40.98
2021-03-05,16.58,12.04,5.89,39.42,67.25
2021-03-06,24.19,16.17,9.75,39.8,63.82
2021-03-07,16.94,12.84,8.03,9.98,71.97
2021-03-08,26.03,15.17,11.13,81.52,70.96
2021-03-09,48.5,36.85,22.51,81.82,63.43
2021-03-10,66.83,54.77,12.39,62.56,65.54
2021-03-11,44.3,34.94,8.41,43.1,54.17
2021-03-12,16.5,10.62,6.78,62.76,57.85
2021-03-13,13.2,7.66,7.5,20.87,72.81
2021-03-14,9.66,6.68,5.66,14.76,78.08
2021-03-15,17.03,12.33,6.04,49.12,60.85
2021-03-16,9.8,8.55,4.8,29.43,48.6
2021-03-17,20.55,16.07,5.43,46.43,50.82
2021-03-18,27.8,22.2,6.37,61.99,61.1
2021-03-19,28.11,23.97,5.06,41.92,54.8
2021-03-20,16.8,12.26,4.69,25.43,59.99
2021-03-21,14.97,12.67,5.44,13.97,55.22
2021-03-22,20.27,12.42,7.02,70.46,69.55
